System,User,Operation,Object,Date,Time
PM,mwarzycha,LOGON,none,2020-01-24,15:35:40
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-24,15:41:30
SALES,gnyski,SELECT,ORDERS,2020-01-24,15:42:26
SALES,gnyski,DELETE,ORDERS,2020-01-24,15:44:56
PM,mwarzycha,UPDATE,EXPERIENCES,2020-01-24,15:45:15
PM,ktarnows,LOGOFF,none,2020-01-24,15:45:18
SALES,app,UPDATE,ORDERS,2020-01-24,15:47:46
SALES,app,UPDATE,ORDERS,2020-01-24,15:49:26
PM,kuszka,UPDATE,CLIENTS,2020-01-24,15:49:45
SALES,app,DELETE,ORDERS,2020-01-24,15:50:59
PM,amaly,LOGON,none,2020-01-24,15:52:02
PM,zfenicki,UPDATE,CLIENTS,2020-01-24,15:52:38
PM,kespiel,DROP USER,none,2020-01-24,15:53:25
PM,kespiel,CREATE ROLE,none,2020-01-24,15:53:28
PM,aosinska,UPDATE,PROJECTS,2020-01-24,15:56:13
PM,gnyski,LOGOFF,none,2020-01-24,15:56:50
SALES,gostrow,SELECT,ORDERS,2020-01-24,15:57:34
PM,apuzon,LOGOFF,none,2020-01-24,15:57:54
PM,aosinska,UPDATE,PROJECTS,2020-01-24,15:59:35
PM,apuzon,LOGON,none,2020-01-24,16:00:36
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-24,16:00:55
PM,apuzon,UPDATE,PAYMENTS,2020-01-24,16:01:54
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-24,16:02:20
PM,kespiel,SET ROLE,none,2020-01-24,16:02:26
PM,kespiel,DROP USER,none,2020-01-24,16:05:03
PM,rbielik,LOGON,none,2020-01-24,16:06:09
PM,rbielik,LOGOFF,none,2020-01-24,16:07:24
PM,kuszka,SELECT,CUSTOMERS,2020-01-24,16:07:27
PM,rbielik,LOGON,none,2020-01-24,16:09:10
PM,ktarnows,LOGON,none,2020-01-24,16:10:07
SALES,amaly,SELECT,ORDERS,2020-01-24,16:10:37
SALES,app,DELETE,ORDERS,2020-01-24,16:10:45
SALES,app,SELECT,DISTRIBUTORS,2020-01-24,16:11:24
SALES,sbaszel,INSERT,PRODUCTS,2020-01-24,16:13:17
SALES,sbaszel,SELECT,WAREHOUSES,2020-01-24,16:16:00
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-24,16:16:41
PM,gnyski,LOGON,none,2020-01-24,16:16:44
SALES,sbaszel,DELETE,PRODUCTS,2020-01-24,16:20:26
PM,mwarzycha,INSERT,EMPLOYEES,2020-01-24,16:21:22
PM,mwyjko,UPDATE,PROJECT_STATUS,2020-01-24,16:24:53
SALES,sbaszel,INSERT,WAREHOUSES,2020-01-24,16:25:42
PM,mszkopianski,ALTER USER,none,2020-01-24,16:28:20
PM,app,LOGOFF,none,2020-01-24,16:28:40
PM,anowotworski,LOGOFF,none,2020-01-24,16:28:59
PM,ktarnows,LOGOFF,none,2020-01-24,16:32:24
PM,ktarnows,LOGON,none,2020-01-24,16:33:38
PM,app,LOGON,none,2020-01-24,16:33:49
SALES,ktarnows,ALTER,DISTRIBUTORS,2020-01-24,16:36:29
PM,mwyjko,LOGOFF,none,2020-01-24,16:36:33
SALES,app,UPDATE,ORDERS,2020-01-24,16:39:55
PM,aosinska,DELETE,PROJECTS,2020-01-24,16:41:17
PM,apuzon,DELETE,PAYMENTS,2020-01-24,16:43:04
PM,aosinska,LOGOFF,none,2020-01-24,16:44:49
PM,ktarnows,ALTER,EMPLOYEES,2020-01-24,16:45:07
PM,apuzon,SELECT,PAYMENTS,2020-01-24,16:47:05
PM,kuszka,DELETE,CUSTOMERS,2020-01-24,16:47:20
PM,apuzon,DELETE,PAYMENTS,2020-01-24,16:47:23
PM,amaly,LOGOFF,none,2020-01-24,16:47:54
PM,mwarzycha,SELECT,EXPERIENCES,2020-01-24,16:49:58
PM,aosinska,LOGON,none,2020-01-24,16:50:47
SALES,app,DELETE,ORDERS,2020-01-24,16:52:28
PM,apuzon,INSERT,PAYMENTS,2020-01-24,16:52:31
SALES,app,UPDATE,ORDERS,2020-01-24,16:53:36
PM,aosinska,SELECT,ASSIGNMENTS,2020-01-24,16:54:08
PM,amaly,LOGON,none,2020-01-24,16:54:13
PM,zkrepy,LOGON,none,2020-01-24,16:58:14
PM,app,LOGOFF,none,2020-01-24,16:59:34
PM,app,LOGON,none,2020-01-24,16:59:54
SALES,sbaszel,UPDATE,PRODUCTS,2020-01-27,09:00:11
SALES,sbaszel,SELECT,PRODUCTS,2020-01-27,09:02:06
SALES,amaly,SELECT,PRODUCTS,2020-01-27,09:03:09
PM,tlalka,SELECT,ASSIGNMENTS,2020-01-27,09:04:57
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-27,09:05:10
PM,mwarzycha,SELECT,EMPLOYEES,2020-01-27,09:08:17
PM,ktarnows,LOGOFF,none,2020-01-27,09:09:12
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-27,09:11:17
PM,ktarnows,LOGON,none,2020-01-27,09:12:43
SALES,app,INSERT,ORDERS,2020-01-27,09:13:57
PM,adynka,LOGOFF,none,2020-01-27,09:14:00
PM,sbaszel,LOGOFF,none,2020-01-27,09:14:33
PM,gnyski,INSERT,CLIENTS,2020-01-27,09:17:25
SALES,kuszka,SELECT,ORDERS,2020-01-27,09:17:44
PM,zfenicki,UPDATE,PROJECTS,2020-01-27,09:18:04
PM,kespiel,CREATE ROLE,none,2020-01-27,09:18:36
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-01-27,09:21:25
PM,sbaszel,LOGON,none,2020-01-27,09:21:26
PM,gostrow,LOGOFF,none,2020-01-27,09:21:42
SALES,apuzon,SELECT,ORDERS,2020-01-27,09:22:13
PM,apuzon,INSERT,PAYMENTS,2020-01-27,09:23:23
PM,ktarnows,ALTER,DEPARTMENTS,2020-01-27,09:23:38
PM,apuzon,LOGOFF,none,2020-01-27,09:23:56
SALES,amaly,SELECT,PRODUCTS,2020-01-27,09:26:01
PM,apuzon,LOGON,none,2020-01-27,09:34:09
PM,mwarzycha,INSERT,DIVISIONS,2020-01-27,09:34:44
PM,mszkopianski,CREATE TABLE,none,2020-01-27,09:34:48
SALES,app,UPDATE,ORDERS,2020-01-27,09:35:16
PM,zfenicki,SELECT,PROJECT_DETAILS,2020-01-27,09:35:48
PM,adynka,LOGON,none,2020-01-27,09:36:10
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-27,09:37:55
SALES,sbaszel,DELETE,PRODUCTS,2020-01-27,09:38:28
PM,kespiel,DROP USER,none,2020-01-27,09:40:31
PM,mwarzycha,LOGOFF,none,2020-01-27,09:43:56
SALES,sbaszel,DELETE,PRODUCTS,2020-01-27,09:45:05
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-27,09:46:53
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-27,09:50:16
PM,gnyski,INSERT,CLIENTS,2020-01-27,09:52:18
PM,aosinska,INSERT,PROJECTS,2020-01-27,09:53:05
SALES,rbielik,SELECT,WAREHOUSES,2020-01-27,09:53:13
PM,ktarnows,ALTER,EMPLOYEES,2020-01-27,09:54:12
PM,mwarzycha,LOGON,none,2020-01-27,09:56:38
SALES,amaly,SELECT,DISTRIBUTORS,2020-01-27,09:56:40
PM,rbielik,LOGOFF,none,2020-01-27,09:56:46
PM,mwarzycha,DELETE,EXPERIENCES,2020-01-27,09:56:48
PM,aosinska,INSERT,PROJECT_TYPE,2020-01-27,09:57:11
PM,kespiel,CREATE ROLE,none,2020-01-27,10:00:04
PM,ktarnows,ALTER,ASSIGNMENTS,2020-01-27,10:00:06
PM,zkrepy,LOGOFF,none,2020-01-27,10:01:18
PM,rbielik,LOGON,none,2020-01-27,10:01:23
PM,zfenicki,INSERT,PROJECT_STATUS,2020-01-27,10:04:07
PM,ktarnows,ALTER,EXPERIENCES,2020-01-27,10:11:59
PM,anowotworski,LOGON,none,2020-01-27,10:13:59
SALES,sbaszel,SELECT,WAREHOUSES,2020-01-27,10:14:02
PM,apuzon,INSERT,PAYMENTS,2020-01-27,10:19:01
PM,kuszka,LOGOFF,none,2020-01-27,10:20:42
PM,aosinska,UPDATE,PROJECT_TYPE,2020-01-27,10:23:32
SALES,rbielik,SELECT,WAREHOUSES,2020-01-27,10:27:25
PM,aosinska,LOGOFF,none,2020-01-27,10:27:26
PM,zfenicki,SELECT,CLIENTS,2020-01-27,10:28:44
PM,mwarzycha,DELETE,DIVISIONS,2020-01-27,10:29:37
PM,app,LOGOFF,none,2020-01-27,10:31:31
PM,mwarzycha,DELETE,EMPLOYEES,2020-01-27,10:37:18
SALES,amaly,SELECT,PRODUCTS,2020-01-27,10:38:26
PM,mwarzycha,INSERT,EMPLOYEES,2020-01-27,10:44:54
PM,mszkopianski,LOGOFF,none,2020-01-27,10:45:33
PM,sbaszel,LOGOFF,none,2020-01-27,10:48:13
PM,mjarcinska,INSERT,PROJECT_STATUS,2020-01-27,10:52:41
PM,gostrow,LOGON,none,2020-01-27,10:53:44
PM,kespiel,ALTER USER,none,2020-01-27,10:54:24
PM,apuzon,INSERT,PAYMENTS,2020-01-27,10:55:38
PM,app,LOGON,none,2020-01-27,10:56:09
PM,sbaszel,LOGON,none,2020-01-27,10:56:17
SALES,sbaszel,UPDATE,PRODUCTS,2020-01-27,10:57:03
PM,mszkopianski,LOGON,none,2020-01-27,10:57:19
PM,apuzon,DELETE,PAYMENTS,2020-01-27,11:04:55
PM,amaly,LOGOFF,none,2020-01-27,11:06:48
PM,apuzon,INSERT,PAYMENTS,2020-01-27,11:10:03
PM,kuszka,LOGON,none,2020-01-27,11:12:04
PM,amaly,LOGON,none,2020-01-27,11:17:28
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-27,11:20:28
PM,mwarzycha,DELETE,EMPLOYEES,2020-01-27,11:21:39
PM,aosinska,LOGON,none,2020-01-27,11:22:06
SALES,sbaszel,SELECT,PRODUCTS,2020-01-27,11:23:46
PM,mwarzycha,LOGOFF,none,2020-01-27,11:24:17
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-01-27,11:24:57
PM,ktarnows,LOGOFF,none,2020-01-27,11:26:19
PM,apuzon,SELECT,PAYMENTS,2020-01-27,11:27:27
PM,apuzon,UPDATE,PAYMENTS,2020-01-27,11:27:59
PM,mwarzycha,LOGON,none,2020-01-27,11:28:54
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-27,11:29:13
PM,mwyjko,LOGON,none,2020-01-27,11:31:12
PM,apuzon,LOGOFF,none,2020-01-27,11:31:22
PM,sbaszel,LOGOFF,none,2020-01-27,11:32:11
SALES,app,SELECT,DISTRIBUTORS,2020-01-27,11:35:25
PM,mszkopianski,CREATE ROLE,none,2020-01-27,11:37:00
PM,apuzon,LOGON,none,2020-01-27,11:37:23
PM,mszkopianski,DROP USER,none,2020-01-27,11:38:08
PM,mszkopianski,ALTER USER,none,2020-01-27,11:39:37
PM,mwarzycha,UPDATE,EMPLOYEES,2020-01-27,11:39:48
PM,ktarnows,LOGON,none,2020-01-27,11:41:59
PM,amaly,SELECT,CUSTOMERS,2020-01-27,11:43:07
PM,amaly,LOGOFF,none,2020-01-27,11:44:07
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-01-27,11:47:41
SALES,mwyjko,UPDATE,PRODUCTS,2020-01-27,11:50:17
PM,zfenicki,LOGOFF,none,2020-01-27,11:51:03
PM,sbaszel,LOGON,none,2020-01-27,11:51:42
SALES,rbielik,SELECT,WAREHOUSES,2020-01-27,11:55:59
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-01-27,11:56:47
PM,ktarnows,LOGOFF,none,2020-01-27,12:01:43
SALES,apuzon,SELECT,ORDERS,2020-01-27,12:05:32
SALES,kuszka,UPDATE,ORDERS,2020-01-27,12:06:17
PM,mwarzycha,LOGOFF,none,2020-01-27,12:06:43
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-27,12:07:44
PM,mwyjko,LOGOFF,none,2020-01-27,12:08:18
PM,kespiel,DROP USER,none,2020-01-27,12:08:56
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-27,12:10:09
SALES,gnyski,DELETE,ORDERS,2020-01-27,12:10:40
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-27,12:11:46
PM,mwarzycha,LOGON,none,2020-01-27,12:12:56
PM,aosinska,INSERT,PROJECTS,2020-01-27,12:14:28
PM,kuszka,UPDATE,CUSTOMERS,2020-01-27,12:15:06
PM,kuszka,UPDATE,CUSTOMERS,2020-01-27,12:15:14
PM,mjarcinska,LOGOFF,none,2020-01-27,12:23:19
PM,kespiel,LOGOFF,none,2020-01-27,12:23:41
PM,rbielik,LOGOFF,none,2020-01-27,12:24:28
PM,rbielik,LOGON,none,2020-01-27,12:26:27
PM,tlalka,LOGOFF,none,2020-01-27,12:28:48
SALES,app,DELETE,ORDERS,2020-01-27,12:34:06
SALES,gostrow,SELECT,WAREHOUSES,2020-01-27,12:34:34
PM,sbaszel,LOGOFF,none,2020-01-27,12:34:42
PM,anowotworski,LOGOFF,none,2020-01-27,12:36:49
PM,mwarzycha,DELETE,EMPLOYEES,2020-01-27,12:37:20
PM,rbielik,LOGOFF,none,2020-01-27,12:38:30
PM,amaly,LOGON,none,2020-01-27,12:39:22
PM,aosinska,INSERT,PROJECTS,2020-01-27,12:41:36
PM,apuzon,LOGOFF,none,2020-01-27,12:42:13
SALES,app,INSERT,ORDERS,2020-01-27,12:51:08
PM,mwarzycha,UPDATE,SKILLS,2020-01-27,12:53:32
PM,amaly,LOGOFF,none,2020-01-27,12:56:43
PM,apuzon,LOGON,none,2020-01-27,12:57:35
SALES,app,SELECT,DISTRIBUTORS,2020-01-27,12:59:10
PM,aosinska,INSERT,PROJECTS,2020-01-27,13:03:58
PM,gostrow,LOGOFF,none,2020-01-27,13:09:18
PM,rbielik,LOGON,none,2020-01-27,13:11:10
SALES,app,SELECT,ORDERS,2020-01-27,13:11:27
PM,adynka,LOGOFF,none,2020-01-27,13:14:27
PM,mwarzycha,INSERT,SKILLS,2020-01-27,13:18:15
SALES,gnyski,UPDATE,ORDERS,2020-01-27,13:18:53
PM,gostrow,LOGON,none,2020-01-27,13:20:40
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-27,13:22:34
SALES,rbielik,SELECT,ORDERS,2020-01-27,13:23:21
PM,sbaszel,LOGON,none,2020-01-27,13:25:55
SALES,app,UPDATE,ORDERS,2020-01-27,13:30:10
PM,amaly,LOGON,none,2020-01-27,13:31:16
SALES,app,UPDATE,ORDERS,2020-01-27,13:35:25
PM,gostrow,LOGOFF,none,2020-01-27,13:36:16
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-27,13:39:21
PM,kuszka,DELETE,CLIENTS,2020-01-27,13:41:24
PM,kuszka,UPDATE,CUSTOMERS,2020-01-27,13:41:32
PM,kuszka,DELETE,CLIENTS,2020-01-27,13:45:32
PM,rbielik,LOGOFF,none,2020-01-27,13:47:16
SALES,gnyski,SELECT,WAREHOUSES,2020-01-27,13:50:20
PM,zfenicki,LOGON,none,2020-01-27,13:55:19
PM,ktarnows,LOGON,none,2020-01-27,13:57:14
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-01-27,13:59:20
SALES,kuszka,SELECT,DISTRIBUTORS,2020-01-27,13:59:29
PM,gostrow,LOGON,none,2020-01-27,13:59:56
PM,apuzon,DELETE,PAYMENTS,2020-01-27,14:01:40
SALES,app,DELETE,ORDERS,2020-01-27,14:04:25
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-27,14:05:33
PM,sbaszel,LOGOFF,none,2020-01-27,14:06:06
PM,sbaszel,LOGON,none,2020-01-27,14:09:10
PM,rbielik,LOGON,none,2020-01-27,14:12:46
PM,mwarzycha,SELECT,DIVISIONS,2020-01-27,14:13:50
PM,ktarnows,LOGOFF,none,2020-01-27,14:14:32
PM,apuzon,DELETE,PAYMENTS,2020-01-27,14:16:44
SALES,rbielik,SELECT,ORDERS,2020-01-27,14:17:29
PM,kespiel,LOGON,none,2020-01-27,14:18:56
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-27,14:21:47
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-01-27,14:24:54
PM,mjarcinska,LOGON,none,2020-01-27,14:25:13
SALES,gostrow,SELECT,ORDERS,2020-01-27,14:26:24
SALES,app,SELECT,ORDERS,2020-01-27,14:28:08
PM,ktarnows,LOGON,none,2020-01-27,14:31:05
SALES,amaly,SELECT,ORDERS,2020-01-27,14:33:16
PM,gnyski,DELETE,CUSTOMERS,2020-01-27,14:34:28
PM,aosinska,LOGOFF,none,2020-01-27,14:34:37
PM,mwarzycha,INSERT,EXPERIENCES,2020-01-27,14:37:38
PM,kespiel,ALTER USER,none,2020-01-27,14:41:07
PM,tlalka,LOGON,none,2020-01-27,14:41:25
PM,aosinska,LOGON,none,2020-01-27,14:42:25
PM,apuzon,INSERT,PAYMENTS,2020-01-27,14:43:28
SALES,rbielik,SELECT,ORDERS,2020-01-27,14:44:13
PM,tlalka,SELECT,TASKS,2020-01-27,14:45:31
PM,zfenicki,DELETE,TASKS,2020-01-27,14:45:48
SALES,app,SELECT,DISTRIBUTORS,2020-01-27,14:48:38
PM,apuzon,SELECT,PAYMENTS,2020-01-27,14:54:14
PM,rbielik,LOGOFF,none,2020-01-27,14:56:02
PM,rbielik,LOGON,none,2020-01-27,14:56:57
SALES,app,SELECT,DISTRIBUTORS,2020-01-27,14:57:37
PM,apuzon,LOGOFF,none,2020-01-27,14:58:12
PM,mjarcinska,LOGOFF,none,2020-01-27,15:04:25
PM,aosinska,LOGOFF,none,2020-01-27,15:05:32
PM,ktarnows,LOGOFF,none,2020-01-27,15:11:16
PM,mwarzycha,UPDATE,SKILLS,2020-01-27,15:12:31
PM,aosinska,LOGON,none,2020-01-27,15:12:41
PM,kespiel,CREATE ROLE,none,2020-01-27,15:17:53
PM,amaly,LOGOFF,none,2020-01-27,15:19:44
PM,apuzon,LOGON,none,2020-01-27,15:21:12
PM,mwarzycha,DELETE,EXPERIENCES,2020-01-27,15:24:20
PM,aosinska,INSERT,PROJECTS,2020-01-27,15:26:06
PM,tlalka,SELECT,ASSIGNMENTS,2020-01-27,15:27:33
PM,gnyski,SELECT,CLIENTS,2020-01-27,15:27:49
PM,sbaszel,LOGOFF,none,2020-01-27,15:28:26
PM,kespiel,DROP USER,none,2020-01-27,15:31:12
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-01-27,15:36:17
PM,mwarzycha,INSERT,EXPERIENCES,2020-01-27,15:38:32
PM,aosinska,SELECT,CLIENTS,2020-01-27,15:39:23
PM,amaly,LOGON,none,2020-01-27,15:39:27
PM,aosinska,LOGOFF,none,2020-01-27,15:39:44
SALES,kuszka,SELECT,WAREHOUSES,2020-01-27,15:40:00
PM,kespiel,DROP USER,none,2020-01-27,15:40:10
PM,ktarnows,LOGON,none,2020-01-27,15:40:32
PM,zfenicki,INSERT,PROJECT_STATUS,2020-01-27,15:40:44
PM,app,LOGOFF,none,2020-01-27,15:44:19
PM,pskala,LOGOFF,none,2020-01-27,15:45:28
PM,app,LOGON,none,2020-01-27,15:47:20
PM,sbaszel,LOGON,none,2020-01-27,15:49:36
PM,aosinska,LOGON,none,2020-01-27,15:50:18
SALES,sbaszel,INSERT,PRODUCTS,2020-01-27,15:53:13
SALES,ktarnows,ALTER,WAREHOUSES,2020-01-27,15:53:36
PM,amaly,LOGOFF,none,2020-01-27,15:54:09
PM,kespiel,ALTER USER,none,2020-01-27,15:56:05
PM,amaly,LOGON,none,2020-01-27,15:56:07
PM,rbielik,LOGOFF,none,2020-01-27,15:57:51
PM,apuzon,DELETE,PAYMENTS,2020-01-27,15:59:13
PM,apuzon,INSERT,PAYMENTS,2020-01-27,15:59:35
PM,ktarnows,LOGOFF,none,2020-01-27,16:00:00
PM,aosinska,LOGOFF,none,2020-01-27,16:00:37
PM,zfenicki,INSERT,PROJECT_DETAILS,2020-01-27,16:02:25
PM,amaly,LOGOFF,none,2020-01-27,16:05:40
PM,amaly,LOGON,none,2020-01-27,16:05:43
SALES,app,UPDATE,ORDERS,2020-01-27,16:07:29
PM,mwarzycha,DELETE,SKILLS,2020-01-27,16:11:56
PM,amaly,LOGOFF,none,2020-01-27,16:11:56
PM,ktarnows,LOGON,none,2020-01-27,16:13:54
PM,aosinska,LOGON,none,2020-01-27,16:15:40
SALES,gnyski,UPDATE,ORDERS,2020-01-27,16:16:24
PM,mwyjko,LOGON,none,2020-01-27,16:16:42
PM,tlalka,LOGOFF,none,2020-01-27,16:18:10
PM,amaly,LOGON,none,2020-01-27,16:18:44
PM,ktarnows,LOGOFF,none,2020-01-27,16:19:38
PM,apuzon,LOGOFF,none,2020-01-27,16:19:52
SALES,app,DELETE,ORDERS,2020-01-27,16:22:18
SALES,app,UPDATE,ORDERS,2020-01-27,16:23:49
PM,apuzon,LOGON,none,2020-01-27,16:27:30
SALES,app,UPDATE,ORDERS,2020-01-27,16:33:36
PM,kuszka,LOGOFF,none,2020-01-27,16:35:38
SALES,gnyski,DELETE,ORDERS,2020-01-27,16:36:37
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-27,16:44:04
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-27,16:44:21
PM,mwarzycha,SELECT,DEPARTMENTS,2020-01-27,16:47:17
PM,mwarzycha,UPDATE,DEPARTMENTS,2020-01-27,16:48:41
PM,kespiel,DROP USER,none,2020-01-27,16:49:45
PM,zfenicki,SELECT,SKILLS,2020-01-27,16:51:10
PM,amaly,LOGOFF,none,2020-01-27,16:51:40
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-27,16:52:40
PM,mszkopianski,SET ROLE,none,2020-01-27,16:53:20
PM,kespiel,LOGOFF,none,2020-01-27,16:54:49
PM,aosinska,DELETE,PROJECT_TYPE,2020-01-27,16:56:08
PM,gostrow,LOGOFF,none,2020-01-27,16:56:33
PM,sbaszel,LOGOFF,none,2020-01-28,09:00:47
PM,aosinska,INSERT,PROJECT_TYPE,2020-01-28,09:07:02
PM,apuzon,LOGOFF,none,2020-01-28,09:07:19
SALES,app,SELECT,DISTRIBUTORS,2020-01-28,09:15:04
PM,adynka,LOGON,none,2020-01-28,09:22:17
PM,rbielik,LOGON,none,2020-01-28,09:23:38
PM,kespiel,LOGON,none,2020-01-28,09:27:12
PM,amaly,LOGON,none,2020-01-28,09:27:54
PM,aosinska,LOGOFF,none,2020-01-28,09:29:37
SALES,app,DELETE,ORDERS,2020-01-28,09:31:41
PM,gostrow,LOGON,none,2020-01-28,09:32:06
PM,apuzon,LOGON,none,2020-01-28,09:32:18
PM,kuszka,LOGON,none,2020-01-28,09:40:15
PM,apuzon,UPDATE,PAYMENTS,2020-01-28,09:41:36
PM,ktarnows,LOGON,none,2020-01-28,09:42:19
PM,gnyski,INSERT,CUSTOMERS,2020-01-28,09:44:38
PM,apuzon,DELETE,PAYMENTS,2020-01-28,09:44:41
PM,mszkopianski,CREATE ROLE,none,2020-01-28,09:49:59
PM,aosinska,LOGON,none,2020-01-28,09:51:16
PM,gnyski,INSERT,CLIENTS,2020-01-28,09:57:03
PM,pskala,LOGON,none,2020-01-28,10:00:50
SALES,apuzon,SELECT,ORDERS,2020-01-28,10:01:02
SALES,kuszka,INSERT,ORDERS,2020-01-28,10:02:29
PM,kuszka,SELECT,CLIENTS,2020-01-28,10:05:53
PM,mwarzycha,LOGOFF,none,2020-01-28,10:06:05
PM,gnyski,UPDATE,CUSTOMERS,2020-01-28,10:08:07
PM,mwarzycha,LOGON,none,2020-01-28,10:10:37
PM,mwarzycha,SELECT,EMPLOYEES,2020-01-28,10:13:06
SALES,rbielik,SELECT,ORDERS,2020-01-28,10:17:15
PM,tlalka,LOGON,none,2020-01-28,10:18:07
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-28,10:19:28
PM,apuzon,SELECT,PAYMENTS,2020-01-28,10:20:14
PM,kespiel,CREATE TABLE,none,2020-01-28,10:20:51
PM,mszkopianski,CREATE TABLE,none,2020-01-28,10:20:59
PM,zkrepy,LOGON,none,2020-01-28,10:21:17
PM,mwyjko,INSERT,TASKS,2020-01-28,10:21:55
PM,kespiel,LOGOFF,none,2020-01-28,10:22:21
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-28,10:22:30
PM,mszkopianski,LOGOFF,none,2020-01-28,10:23:26
PM,zfenicki,SELECT,PROJECTS,2020-01-28,10:24:47
PM,mwarzycha,LOGOFF,none,2020-01-28,10:30:33
PM,apuzon,LOGOFF,none,2020-01-28,10:36:27
PM,apuzon,LOGON,none,2020-01-28,10:38:21
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-01-28,10:44:13
PM,rbielik,LOGOFF,none,2020-01-28,10:49:59
PM,rbielik,LOGON,none,2020-01-28,10:52:18
PM,mwyjko,DELETE,PROJECT_STATUS,2020-01-28,10:56:14
PM,jsmidt,LOGOFF,none,2020-01-28,11:01:06
PM,mwarzycha,LOGON,none,2020-01-28,11:02:22
PM,apuzon,INSERT,PAYMENTS,2020-01-28,11:03:11
PM,mszkopianski,LOGON,none,2020-01-28,11:07:01
SALES,app,SELECT,DISTRIBUTORS,2020-01-28,11:07:20
SALES,apuzon,SELECT,ORDERS,2020-01-28,11:07:23
PM,kespiel,LOGON,none,2020-01-28,11:07:55
PM,mwarzycha,UPDATE,EMPLOYEES,2020-01-28,11:07:58
SALES,app,SELECT,DISTRIBUTORS,2020-01-28,11:10:54
PM,apuzon,INSERT,PAYMENTS,2020-01-28,11:14:34
SALES,app,UPDATE,ORDERS,2020-01-28,11:17:13
PM,amaly,LOGOFF,none,2020-01-28,11:26:09
PM,amaly,LOGON,none,2020-01-28,11:28:45
PM,app,LOGOFF,none,2020-01-28,11:30:53
PM,zfenicki,SELECT,CUSTOMERS,2020-01-28,11:33:05
PM,app,LOGON,none,2020-01-28,11:38:14
PM,sbaszel,LOGON,none,2020-01-28,11:39:11
PM,amaly,LOGOFF,none,2020-01-28,11:40:28
PM,sbaszel,LOGOFF,none,2020-01-28,11:41:22
PM,app,LOGOFF,none,2020-01-28,11:41:37
PM,aosinska,DELETE,PROJECTS,2020-01-28,11:42:16
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-28,11:42:43
PM,rbielik,LOGOFF,none,2020-01-28,11:43:48
PM,aosinska,DELETE,PROJECT_DETAILS,2020-01-28,11:45:41
PM,adynka,LOGOFF,none,2020-01-28,11:46:06
PM,aosinska,SELECT,CLIENTS,2020-01-28,11:46:53
PM,mszkopianski,SET ROLE,none,2020-01-28,11:49:48
PM,amaly,LOGON,none,2020-01-28,11:56:23
PM,app,LOGON,none,2020-01-28,11:57:13
PM,kuszka,UPDATE,CLIENTS,2020-01-28,11:57:37
PM,mszkopianski,ALTER USER,none,2020-01-28,11:59:30
PM,mwyjko,INSERT,TASKS,2020-01-28,11:59:56
PM,aosinska,SELECT,PAYMENTS,2020-01-28,12:02:28
PM,mszkopianski,SET ROLE,none,2020-01-28,12:04:14
PM,tlalka,LOGOFF,none,2020-01-28,12:04:15
PM,anowotworski,LOGON,none,2020-01-28,12:08:26
PM,sbaszel,LOGON,none,2020-01-28,12:09:52
PM,jsmidt,LOGON,none,2020-01-28,12:10:42
SALES,app,SELECT,PRODUCTS,2020-01-28,12:10:45
PM,sbaszel,LOGOFF,none,2020-01-28,12:11:55
PM,mszkopianski,DROP USER,none,2020-01-28,12:16:07
PM,sbaszel,LOGON,none,2020-01-28,12:16:35
PM,mwarzycha,UPDATE,DIVISIONS,2020-01-28,12:17:46
SALES,sbaszel,SELECT,PRODUCTS,2020-01-28,12:18:10
PM,kespiel,ALTER USER,none,2020-01-28,12:20:54
PM,apuzon,LOGOFF,none,2020-01-28,12:21:59
