System,User,Operation,Object,Date,Day,Time
1,11,13,,20200226,3,92731
2,22,4,15,20200226,3,92903
1,15,4,8,20200226,3,93035
2,20,4,18,20200226,3,93042
1,15,4,8,20200226,3,93100
1,16,1,,20200226,3,93137
1,16,7,14,20200226,3,93140
1,6,3,3,20200226,3,93225
1,15,7,8,20200226,3,93333
1,11,15,,20200226,3,93432
1,17,1,,20200226,3,93448
1,15,7,8,20200226,3,93453
1,16,7,13,20200226,3,93553
1,4,2,,20200226,3,93644
2,20,8,18,20200226,3,93721
1,10,15,,20200226,3,93736
1,19,2,,20200226,3,93954
1,4,1,,20200226,3,94019
2,20,3,18,20200226,3,94025
2,20,4,18,20200226,3,94047
2,21,3,15,20200226,3,94207
1,19,1,,20200226,3,94226
1,14,7,11,20200226,3,94254
1,17,2,,20200226,3,94258
1,2,1,,20200226,3,94329
1,22,2,,20200226,3,94355
1,2,3,3,20200226,3,94504
1,12,1,,20200226,3,94553
2,18,7,16,20200226,3,94608
1,18,2,,20200226,3,94621
1,1,2,,20200226,3,94657
1,18,1,,20200226,3,94726
1,15,4,8,20200226,3,94742
1,13,8,11,20200226,3,94850
1,12,7,1,20200226,3,94917
1,17,1,,20200226,3,95004
1,1,1,,20200226,3,95055
1,12,3,5,20200226,3,95103
1,13,7,19,20200226,3,95253
1,19,2,,20200226,3,95331
1,8,2,,20200226,3,95339
1,12,4,6,20200226,3,95559
2,14,3,16,20200226,3,95621
1,16,7,13,20200226,3,95806
1,17,2,,20200226,3,95908
2,18,7,16,20200226,3,95931
1,12,2,,20200226,3,100012
1,12,1,,20200226,3,100044
2,21,4,15,20200226,3,100055
1,11,15,,20200226,3,100101
1,17,1,,20200226,3,100132
2,18,3,16,20200226,3,100226
1,20,2,,20200226,3,100227
1,13,2,,20200226,3,100312
1,14,8,11,20200226,3,100411
1,19,1,,20200226,3,100513
2,19,3,16,20200226,3,100804
1,15,4,8,20200226,3,100916
2,19,3,16,20200226,3,100927
1,10,13,,20200226,3,101001
1,11,13,,20200226,3,101211
1,17,5,4,20200226,3,101240
2,18,7,15,20200226,3,101350
1,21,2,,20200226,3,101734
1,15,8,8,20200226,3,101807
1,15,3,8,20200226,3,101849
1,16,8,12,20200226,3,101922
1,9,3,4,20200226,3,101932
1,9,2,,20200226,3,102028
1,2,8,4,20200226,3,102117
1,16,3,8,20200226,3,102200
1,16,3,8,20200226,3,102205
1,6,3,4,20200226,3,102538
1,12,7,5,20200226,3,102713
1,21,1,,20200226,3,102809
1,20,1,,20200226,3,102817
1,19,2,,20200226,3,102844
1,17,5,6,20200226,3,102900
1,15,3,8,20200226,3,103030
1,13,1,,20200226,3,103037
1,5,2,,20200226,3,103121
1,11,14,,20200226,3,103412
1,20,2,,20200226,3,103454
1,20,1,,20200226,3,103457
2,20,7,18,20200226,3,103500
2,18,8,15,20200226,3,103720
1,17,2,,20200226,3,103839
1,12,8,7,20200226,3,103850
2,18,3,15,20200226,3,103900
1,15,2,,20200226,3,103902
1,1,8,4,20200226,3,104033
1,18,2,,20200226,3,104138
1,14,2,,20200226,3,104231
2,3,4,16,20200226,3,104329
1,19,1,,20200226,3,104412
2,20,3,18,20200226,3,104433
1,12,4,1,20200226,3,104511
1,16,3,9,20200226,3,104513
2,19,3,18,20200226,3,104528
2,21,4,15,20200226,3,104531
1,4,3,4,20200226,3,104550
1,20,2,,20200226,3,104602
1,14,1,,20200226,3,104620
1,22,1,,20200226,3,104652
1,16,8,14,20200226,3,104825
1,20,1,,20200226,3,104909
1,15,1,,20200226,3,104918
2,20,7,18,20200226,3,105013
1,2,2,,20200226,3,105025
1,4,3,3,20200226,3,105059
1,22,2,,20200226,3,105127
1,19,3,19,20200226,3,105340
1,1,2,,20200226,3,105514
1,2,1,,20200226,3,105541
1,17,1,,20200226,3,105603
1,18,1,,20200226,3,105641
2,20,8,18,20200226,3,105812
1,12,8,5,20200226,3,110103
2,19,3,16,20200226,3,110236
1,17,2,,20200226,3,110324
1,17,1,,20200226,3,110344
1,17,5,14,20200226,3,110411
1,16,7,12,20200226,3,110437
1,15,4,8,20200226,3,110724
1,16,8,10,20200226,3,110845
1,19,3,19,20200226,3,110915
1,6,3,3,20200226,3,110947
1,16,8,10,20200226,3,111052
1,16,4,14,20200226,3,111138
1,12,8,2,20200226,3,111231
1,22,1,,20200226,3,111250
2,20,8,18,20200226,3,111302
2,22,3,18,20200226,3,111416
1,20,2,,20200226,3,111425
1,19,2,,20200226,3,111458
1,17,2,,20200226,3,111501
1,10,2,,20200226,3,111543
1,12,7,1,20200226,3,111549
1,9,1,,20200226,3,111619
1,11,13,,20200226,3,111650
1,3,7,4,20200226,3,111706
2,14,7,18,20200226,3,111715
1,15,2,,20200226,3,111733
2,18,3,16,20200226,3,111812
1,21,2,,20200226,3,111844
1,19,1,,20200226,3,112004
2,18,4,16,20200226,3,112113
2,18,8,15,20200226,3,112139
1,15,1,,20200226,3,112149
1,19,2,,20200226,3,112300
1,11,15,,20200226,3,112321
1,16,2,,20200226,3,112428
1,13,8,11,20200226,3,112434
1,17,1,,20200226,3,112436
1,17,2,,20200226,3,112518
1,11,13,,20200226,3,112518
1,11,11,,20200226,3,112623
1,19,1,,20200226,3,112630
1,10,1,,20200226,3,112751
2,13,3,17,20200226,3,112804
1,12,2,,20200226,3,112838
1,21,1,,20200226,3,112912
1,19,2,,20200226,3,112916
1,19,1,,20200226,3,113035
1,16,1,,20200226,3,113106
1,17,1,,20200226,3,113147
2,19,3,16,20200226,3,113243
1,3,8,9,20200226,3,113410
2,18,7,15,20200226,3,113414
1,4,3,3,20200226,3,113501
1,20,1,,20200226,3,113501
1,11,11,,20200226,3,113610
1,3,4,3,20200226,3,113827
2,20,7,18,20200226,3,114011
1,16,8,10,20200226,3,114039
1,16,3,10,20200226,3,114127
1,17,5,8,20200226,3,114134
2,20,4,18,20200226,3,114150
1,11,13,,20200226,3,114152
1,2,4,9,20200226,3,114211
1,12,1,,20200226,3,114232
1,16,7,12,20200226,3,114310
2,21,4,15,20200226,3,114322
2,17,5,16,20200226,3,114324
1,3,2,,20200226,3,114556
1,19,2,,20200226,3,114619
1,7,1,,20200226,3,114730
1,7,3,4,20200226,3,114927
1,4,2,,20200226,3,114929
1,19,1,,20200226,3,115029
1,10,2,,20200226,3,115055
1,19,2,,20200226,3,115058
1,3,1,,20200226,3,115205
1,12,4,5,20200226,3,115232
2,21,3,18,20200226,3,115414
1,13,2,,20200226,3,115514
2,18,3,15,20200226,3,115558
2,18,7,16,20200226,3,115651
2,22,4,15,20200226,3,115743
1,9,2,,20200226,3,115816
2,20,3,17,20200226,3,115825
1,1,1,,20200226,3,115848
1,17,2,,20200226,3,115927
1,2,8,9,20200226,3,115959
2,12,8,17,20200226,3,120012
1,14,8,19,20200226,3,120034
1,14,7,19,20200226,3,120220
1,16,2,,20200226,3,120424
1,17,1,,20200226,3,120446
1,15,4,8,20200226,3,120451
1,13,1,,20200226,3,120600
1,15,8,8,20200226,3,120604
1,6,2,,20200226,3,120612
1,17,5,13,20200226,3,120616
1,17,5,9,20200226,3,120651
1,15,8,8,20200226,3,120716
1,19,1,,20200226,3,120743
2,19,3,16,20200226,3,120813
2,14,3,17,20200226,3,121105
1,17,2,,20200226,3,121108
2,18,3,15,20200226,3,121222
1,17,1,,20200226,3,121331
2,20,3,17,20200226,3,121432
1,19,3,19,20200226,3,121501
2,20,7,18,20200226,3,121617
2,20,8,18,20200226,3,121624
1,3,4,11,20200226,3,121752
1,2,2,,20200226,3,121823
1,15,4,8,20200226,3,122129
2,12,4,17,20200226,3,122227
1,16,1,,20200226,3,122316
1,12,3,6,20200226,3,122426
2,18,3,15,20200226,3,122608
1,16,7,14,20200226,3,122613
1,16,3,10,20200226,3,122614
1,15,4,8,20200226,3,122615
2,18,3,15,20200226,3,122835
1,11,2,,20200226,3,122930
1,11,1,,20200226,3,122937
1,3,4,3,20200226,3,122941
1,14,7,19,20200226,3,123005
1,16,8,10,20200226,3,123101
1,2,1,,20200226,3,123129
2,18,4,16,20200226,3,123129
1,12,4,1,20200226,3,123134
2,20,4,18,20200226,3,123250
2,22,3,18,20200226,3,123305
1,16,2,,20200226,3,123340
1,17,2,,20200226,3,123341
1,11,15,,20200226,3,123604
1,12,3,6,20200226,3,123813
1,19,2,,20200226,3,123815
2,12,3,17,20200226,3,123816
2,15,3,18,20200226,3,124018
1,2,2,,20200226,3,124115
2,20,3,18,20200226,3,124248
2,21,4,15,20200226,3,124256
1,16,1,,20200226,3,124305
1,17,1,,20200226,3,124329
1,17,2,,20200226,3,124521
1,16,8,12,20200226,3,124523
1,15,4,8,20200226,3,124553
2,13,8,18,20200226,3,124629
1,19,1,,20200226,3,124731
1,19,2,,20200226,3,124825
1,2,1,,20200226,3,125043
1,13,4,19,20200226,3,125047
1,19,1,,20200226,3,125052
1,19,2,,20200226,3,125058
1,13,2,,20200226,3,125140
1,12,4,6,20200226,3,125655
1,11,14,,20200226,3,125700
1,12,4,6,20200226,3,125715
2,20,4,18,20200226,3,125916
1,8,1,,20200226,3,130054
2,20,4,18,20200226,3,130134
1,10,1,,20200226,3,130154
1,9,1,,20200226,3,130319
2,20,8,18,20200226,3,130328
1,15,7,8,20200226,3,130408
1,12,4,7,20200226,3,130426
1,19,1,,20200226,3,130619
1,18,2,,20200226,3,130712
1,17,1,,20200226,3,130814
1,10,11,,20200226,3,130823
2,19,3,17,20200226,3,130930
1,19,2,,20200226,3,131049
2,17,5,17,20200226,3,131053
1,3,4,12,20200226,3,131127
2,20,7,18,20200226,3,131158
1,6,1,,20200226,3,131224
2,14,8,18,20200226,3,131225
1,19,1,,20200226,3,131232
1,16,4,10,20200226,3,131409
1,18,1,,20200226,3,131605
1,17,2,,20200226,3,131622
1,20,2,,20200226,3,131657
2,18,8,15,20200226,3,131713
1,20,1,,20200226,3,131734
1,12,2,,20200226,3,131927
1,12,1,,20200226,3,131958
2,18,3,16,20200226,3,132039
1,17,1,,20200226,3,132101
1,1,8,9,20200226,3,132124
1,16,8,14,20200226,3,132141
1,3,8,3,20200226,3,132247
1,4,1,,20200226,3,132309
1,15,4,8,20200226,3,132312
2,19,3,16,20200226,3,132354
1,20,2,,20200226,3,132553
2,19,3,18,20200226,3,132556
2,15,3,18,20200226,3,132622
2,21,4,15,20200226,3,132658
1,11,11,,20200226,3,132917
1,19,2,,20200226,3,133002
1,20,1,,20200226,3,133018
1,19,1,,20200226,3,133057
1,5,1,,20200226,3,133252
1,17,2,,20200226,3,133259
1,14,2,,20200226,3,133314
2,19,3,18,20200226,3,133343
1,16,3,4,20200226,3,133353
2,21,4,15,20200226,3,133414
1,14,1,,20200226,3,133414
1,17,1,,20200226,3,133435
2,18,7,16,20200226,3,133552
1,14,7,11,20200226,3,133800
1,1,2,,20200226,3,133832
2,19,3,17,20200226,3,133853
1,17,5,6,20200226,3,133955
1,15,4,8,20200226,3,134101
1,10,15,,20200226,3,134109
2,18,4,16,20200226,3,134214
1,20,2,,20200226,3,134258
2,18,8,15,20200226,3,134320
2,22,4,15,20200226,3,134446
1,17,2,,20200226,3,134504
2,22,4,15,20200226,3,134513
1,2,7,10,20200226,3,134515
1,10,12,,20200226,3,134629
1,13,1,,20200226,3,134721
1,5,2,,20200226,3,134807
1,16,2,,20200226,3,134811
2,22,3,15,20200226,3,134841
1,10,2,,20200226,3,134858
2,21,4,15,20200226,3,135031
1,21,2,,20200226,3,135206
1,10,1,,20200226,3,135408
1,5,1,,20200226,3,135410
1,8,3,3,20200226,3,135410
1,6,2,,20200226,3,135502
1,20,1,,20200226,3,140008
1,12,7,6,20200226,3,140202
1,20,2,,20200226,3,140224
1,14,4,11,20200226,3,140229
1,17,1,,20200226,3,140240
2,18,4,16,20200226,3,140357
1,16,1,,20200226,3,140404
1,21,1,,20200226,3,140442
2,22,3,15,20200226,3,140450
1,17,5,13,20200226,3,140635
1,20,1,,20200226,3,140641
1,3,7,9,20200226,3,140727
1,20,2,,20200226,3,140730
1,13,4,19,20200226,3,140856
1,19,2,,20200226,3,140945
2,18,3,15,20200226,3,141041
1,10,14,,20200226,3,141059
1,11,14,,20200226,3,141118
1,14,2,,20200226,3,141236
1,15,4,8,20200226,3,141251
1,16,7,14,20200226,3,141301
1,19,1,,20200226,3,141305
2,18,4,16,20200226,3,141517
1,20,1,,20200226,3,141520
1,17,5,12,20200226,3,141600
1,17,5,1,20200226,3,141639
2,21,4,15,20200226,3,141745
1,15,4,8,20200226,3,141759
1,16,7,12,20200226,3,141951
2,13,3,18,20200226,3,142037
1,1,1,,20200226,3,142043
1,8,2,,20200226,3,142123
1,12,8,7,20200226,3,142135
1,1,7,3,20200226,3,142143
1,17,2,,20200226,3,142302
2,19,3,17,20200226,3,142312
1,5,2,,20200226,3,142323
1,13,4,11,20200226,3,142332
1,7,2,,20200226,3,142352
2,19,3,16,20200226,3,142353
2,20,3,17,20200226,3,142412
1,16,8,13,20200226,3,142425
1,17,1,,20200226,3,142533
1,16,7,13,20200226,3,142626
2,13,7,18,20200226,3,142656
1,6,1,,20200226,3,142724
1,1,3,2,20200226,3,142742
1,5,1,,20200226,3,142844
1,10,15,,20200226,3,142929
2,19,3,17,20200226,3,142938
1,17,2,,20200226,3,142954
1,12,2,,20200226,3,143010
1,10,14,,20200226,3,143028
1,11,13,,20200226,3,143042
1,1,4,12,20200226,3,143057
1,3,4,4,20200226,3,143147
1,2,3,10,20200226,3,143209
1,17,1,,20200226,3,143217
1,5,3,3,20200226,3,143235
1,20,2,,20200226,3,143315
1,11,13,,20200226,3,143545
1,15,7,8,20200226,3,143642
1,16,7,13,20200226,3,143655
1,12,1,,20200226,3,143849
1,5,3,4,20200226,3,143902
1,17,2,,20200226,3,143942
1,13,8,11,20200226,3,144000
1,10,12,,20200226,3,144005
1,10,2,,20200226,3,144055
1,1,7,3,20200226,3,144155
1,20,1,,20200226,3,144208
2,18,4,16,20200226,3,144215
1,14,1,,20200226,3,144333
1,15,7,8,20200226,3,144439
2,19,3,17,20200226,3,144456
1,10,1,,20200226,3,144513
1,1,4,9,20200226,3,144614
1,19,2,,20200226,3,144734
1,11,11,,20200226,3,144825
1,19,1,,20200226,3,145009
2,20,7,18,20200226,3,145034
1,19,2,,20200226,3,145045
1,11,11,,20200226,3,145049
2,20,3,16,20200226,3,145133
1,6,3,4,20200226,3,145212
1,17,1,,20200226,3,145229
2,22,3,18,20200226,3,145259
1,11,11,,20200226,3,145303
1,6,2,,20200226,3,145328
2,18,3,15,20200226,3,145347
1,15,8,8,20200226,3,145520
1,20,2,,20200226,3,145537
1,20,1,,20200226,3,145620
1,17,2,,20200226,3,145747
1,4,3,3,20200226,3,145814
1,9,3,3,20200226,3,145829
2,20,3,18,20200226,3,145933
2,13,3,17,20200226,3,145939
2,18,4,15,20200226,3,150315
2,20,7,18,20200226,3,150352
1,5,2,,20200226,3,150505
1,1,4,12,20200226,3,150548
2,18,8,15,20200226,3,150615
1,19,1,,20200226,3,150834
1,13,2,,20200226,3,151105
1,15,8,8,20200226,3,151151
1,22,2,,20200226,3,151313
2,20,7,18,20200226,3,151328
2,12,3,17,20200226,3,151410
1,12,2,,20200226,3,151451
1,17,1,,20200226,3,151524
1,17,5,7,20200226,3,151531
1,3,2,,20200226,3,151741
1,14,7,11,20200226,3,151818
1,21,2,,20200226,3,151850
1,2,8,3,20200226,3,151912
1,17,5,13,20200226,3,151922
1,14,3,11,20200226,3,151956
1,12,1,,20200226,3,152127
1,6,1,,20200226,3,152154
1,21,1,,20200226,3,152229
2,14,4,18,20200226,3,152249
1,17,2,,20200226,3,152414
1,19,2,,20200226,3,152451
1,15,2,,20200226,3,152502
2,18,7,15,20200226,3,152716
1,2,2,,20200226,3,152719
1,14,2,,20200226,3,152729
1,17,1,,20200226,3,152729
1,10,12,,20200226,3,152826
2,21,3,15,20200226,3,152938
1,18,2,,20200226,3,153144
1,1,4,11,20200226,3,153344
1,18,1,,20200226,3,153505
1,12,8,5,20200226,3,153517
1,20,2,,20200226,3,153711
1,13,1,,20200226,3,153743
1,15,1,,20200226,3,154136
1,16,2,,20200226,3,154136
1,19,1,,20200226,3,154221
1,17,5,8,20200226,3,154317
1,11,2,,20200226,3,154434
1,2,1,,20200226,3,154446
2,13,8,18,20200226,3,154505
1,19,2,,20200226,3,154559
1,13,2,,20200226,3,154658
1,13,1,,20200226,3,154743
1,16,1,,20200226,3,154903
1,20,1,,20200226,3,154911
1,2,7,4,20200226,3,155031
1,19,1,,20200226,3,155059
1,16,3,8,20200226,3,155112
1,2,4,10,20200226,3,155119
1,16,3,8,20200226,3,155233
2,17,5,15,20200226,3,155327
1,22,1,,20200226,3,155433
1,22,2,,20200226,3,155453
1,20,2,,20200226,3,155458
1,10,11,,20200226,3,155517
1,12,7,7,20200226,3,155527
2,15,3,18,20200226,3,155605
1,16,8,12,20200226,3,155732
1,16,2,,20200226,3,155742
1,12,3,1,20200226,3,155754
1,15,8,8,20200226,3,155836
1,12,4,7,20200226,3,155920
1,7,1,,20200226,3,155925
1,11,1,,20200226,3,155952
1,22,1,,20200226,3,160002
1,3,1,,20200226,3,160011
1,1,7,4,20200226,3,160014
1,11,12,,20200226,3,160016
1,20,1,,20200226,3,160104
1,17,5,19,20200226,3,160125
1,9,3,3,20200226,3,160144
1,17,5,12,20200226,3,160302
1,13,7,19,20200226,3,160459
1,18,2,,20200226,3,160510
1,12,2,,20200226,3,160516
1,12,1,,20200226,3,160527
1,18,1,,20200226,3,160527
1,12,7,2,20200226,3,160555
1,19,2,,20200226,3,160704
1,12,8,5,20200226,3,160727
1,19,1,,20200226,3,160738
1,1,2,,20200226,3,160749
1,3,3,5,20200226,3,160749
1,3,7,3,20200226,3,160914
2,20,7,18,20200226,3,160932
2,20,8,18,20200226,3,160953
1,1,1,,20200226,3,161007
1,15,7,8,20200226,3,161120
2,20,7,18,20200226,3,161252
1,19,2,,20200226,3,161354
1,4,2,,20200226,3,161411
1,13,2,,20200226,3,161434
2,20,7,18,20200226,3,161457
1,21,2,,20200226,3,161508
1,12,3,5,20200226,3,161702
1,19,1,,20200226,3,161746
1,14,1,,20200226,3,161923
2,14,4,18,20200226,3,162255
1,15,4,8,20200226,3,162312
1,21,1,,20200226,3,162320
1,3,3,11,20200226,3,162400
1,13,1,,20200226,3,162431
1,13,2,,20200226,3,162444
1,12,4,2,20200226,3,162503
2,22,4,15,20200226,3,162520
1,14,4,19,20200226,3,162549
1,8,1,,20200226,3,162559
1,2,2,,20200226,3,162602
1,14,8,19,20200226,3,162612
1,17,5,7,20200226,3,162815
2,14,3,16,20200226,3,162900
1,12,8,7,20200226,3,162924
1,13,1,,20200226,3,162936
2,22,3,18,20200226,3,162949
1,12,8,5,20200226,3,163104
1,11,12,,20200226,3,163329
1,3,4,10,20200226,3,163349
1,17,5,9,20200226,3,163400
1,11,14,,20200226,3,163451
1,4,1,,20200226,3,163502
2,18,3,15,20200226,3,163623
1,19,3,19,20200226,3,163636
1,17,2,,20200226,3,163641
1,4,2,,20200226,3,163809
1,12,2,,20200226,3,163903
1,15,3,8,20200226,3,164032
1,2,1,,20200226,3,164221
1,14,7,19,20200226,3,164319
1,17,1,,20200226,3,164445
2,1,4,16,20200226,3,164452
1,18,2,,20200226,3,164457
1,15,2,,20200226,3,164545
1,17,2,,20200226,3,164710
1,18,1,,20200226,3,164856
1,17,1,,20200226,3,164939
1,15,1,,20200226,3,164958
1,4,1,,20200226,3,165038
2,19,3,18,20200226,3,165131
1,17,2,,20200226,3,165242
2,22,3,15,20200226,3,165419
1,20,2,,20200226,3,165505
1,22,2,,20200226,3,165546
1,9,2,,20200226,3,165801
1,16,1,,20200226,3,165914
1,17,1,,20200227,4,90008
1,21,2,,20200227,4,90123
1,1,2,,20200227,4,90123
1,16,4,14,20200227,4,90139
2,15,3,18,20200227,4,90145
2,18,4,16,20200227,4,90215
1,15,8,8,20200227,4,90339
2,19,3,16,20200227,4,90432
2,17,5,15,20200227,4,90528
1,19,3,19,20200227,4,90536
1,22,1,,20200227,4,90536
1,12,1,,20200227,4,90613
1,12,3,1,20200227,4,90724
1,3,8,4,20200227,4,90817
2,18,8,16,20200227,4,90849
1,20,1,,20200227,4,90936
1,12,4,7,20200227,4,91157
1,3,7,4,20200227,4,91158
1,8,2,,20200227,4,91257
1,20,2,,20200227,4,91343
1,12,2,,20200227,4,91354
1,17,5,8,20200227,4,91438
1,21,1,,20200227,4,91520
1,15,2,,20200227,4,91928
1,16,2,,20200227,4,92045
1,19,2,,20200227,4,92058
1,20,1,,20200227,4,92120
1,15,1,,20200227,4,92129
2,18,4,15,20200227,4,92206
1,6,2,,20200227,4,92214
1,22,2,,20200227,4,92237
1,7,2,,20200227,4,92336
1,12,1,,20200227,4,92452
1,5,1,,20200227,4,92504
1,2,4,3,20200227,4,92615
1,7,1,,20200227,4,92726
2,18,4,15,20200227,4,92802
1,19,1,,20200227,4,92807
1,16,1,,20200227,4,93056
2,21,4,15,20200227,4,93107
1,18,2,,20200227,4,93246
1,15,8,8,20200227,4,93250
2,19,3,16,20200227,4,93404
1,22,1,,20200227,4,93606
1,10,13,,20200227,4,93616
1,15,2,,20200227,4,93652
1,17,5,10,20200227,4,93655
1,19,2,,20200227,4,93724
1,15,1,,20200227,4,93729
1,16,3,8,20200227,4,93731
2,20,8,18,20200227,4,93759
2,20,8,18,20200227,4,93904
1,22,2,,20200227,4,94020
1,16,2,,20200227,4,94038
2,21,4,15,20200227,4,94123
1,12,7,5,20200227,4,94131
1,12,3,2,20200227,4,94207
1,1,1,,20200227,4,94242
1,12,7,5,20200227,4,94553
2,20,3,18,20200227,4,94558
1,19,1,,20200227,4,94602
1,13,7,19,20200227,4,94616
1,11,14,,20200227,4,94630
1,3,4,4,20200227,4,94755
1,7,2,,20200227,4,94852
1,21,2,,20200227,4,94942
1,17,2,,20200227,4,95013
2,12,4,17,20200227,4,95111
1,11,15,,20200227,4,95117
2,14,7,18,20200227,4,95200
1,3,3,12,20200227,4,95212
1,21,1,,20200227,4,95224
1,11,15,,20200227,4,95242
1,20,2,,20200227,4,95424
1,19,3,19,20200227,4,95445
1,12,8,5,20200227,4,95455
1,2,3,9,20200227,4,95532
1,15,2,,20200227,4,95924
1,15,1,,20200227,4,95929
1,2,7,4,20200227,4,100001
1,20,1,,20200227,4,100023
1,7,1,,20200227,4,100311
1,13,3,19,20200227,4,100454
1,15,2,,20200227,4,100526
2,13,4,18,20200227,4,100542
1,10,2,,20200227,4,101039
1,18,1,,20200227,4,101059
1,16,1,,20200227,4,101137
2,14,8,18,20200227,4,101226
1,13,8,11,20200227,4,101248
1,16,2,,20200227,4,101309
2,21,4,15,20200227,4,101357
1,11,12,,20200227,4,101427
2,19,3,18,20200227,4,101516
2,19,3,17,20200227,4,101544
1,22,1,,20200227,4,101555
1,19,3,19,20200227,4,101753
1,16,1,,20200227,4,101823
1,17,1,,20200227,4,101902
1,16,4,12,20200227,4,101914
1,19,2,,20200227,4,102029
1,14,8,19,20200227,4,102158
1,11,14,,20200227,4,102444
1,14,2,,20200227,4,102530
2,22,4,15,20200227,4,102627
1,15,1,,20200227,4,102627
1,16,4,10,20200227,4,102637
1,15,8,8,20200227,4,102801
2,20,8,18,20200227,4,102811
2,13,8,18,20200227,4,102853
1,19,1,,20200227,4,102955
1,15,4,8,20200227,4,103119
1,8,1,,20200227,4,103211
1,2,3,10,20200227,4,103312
1,2,2,,20200227,4,103323
1,19,2,,20200227,4,103329
1,12,2,,20200227,4,103459
1,15,7,8,20200227,4,103514
1,19,1,,20200227,4,103611
1,19,3,19,20200227,4,103612
1,17,5,5,20200227,4,103641
1,15,8,8,20200227,4,103642
1,19,2,,20200227,4,103655
1,13,2,,20200227,4,103758
1,2,1,,20200227,4,103953
1,20,2,,20200227,4,104051
1,16,4,13,20200227,4,104102
2,18,8,16,20200227,4,104118
2,22,3,15,20200227,4,104121
1,16,8,12,20200227,4,104201
1,17,2,,20200227,4,104224
1,15,7,8,20200227,4,104313
1,15,4,8,20200227,4,104402
1,16,2,,20200227,4,104521
1,17,1,,20200227,4,104648
1,19,1,,20200227,4,104654
1,2,3,13,20200227,4,105019
1,17,5,6,20200227,4,105057
1,12,1,,20200227,4,105249
1,17,2,,20200227,4,105346
2,22,3,18,20200227,4,105415
2,21,4,15,20200227,4,105440
1,12,7,1,20200227,4,105650
1,3,3,4,20200227,4,105729
1,10,1,,20200227,4,105940
1,11,14,,20200227,4,110002
1,20,1,,20200227,4,110054
1,12,3,1,20200227,4,110124
1,15,7,8,20200227,4,110129
1,11,13,,20200227,4,110145
2,22,4,15,20200227,4,110210
2,20,7,18,20200227,4,110359
1,14,1,,20200227,4,110439
2,18,8,15,20200227,4,110614
1,19,2,,20200227,4,110725
1,16,1,,20200227,4,110727
1,11,13,,20200227,4,110834
2,18,3,16,20200227,4,110839
1,15,8,8,20200227,4,111056
1,17,1,,20200227,4,111104
1,13,1,,20200227,4,111323
2,18,7,15,20200227,4,111423
2,20,3,16,20200227,4,111537
2,20,8,18,20200227,4,111933
1,16,4,13,20200227,4,112110
1,5,3,3,20200227,4,112309
2,22,4,15,20200227,4,112332
1,19,1,,20200227,4,112400
1,13,3,19,20200227,4,112430
1,11,12,,20200227,4,112927
1,2,7,3,20200227,4,113006
1,15,7,8,20200227,4,113045
1,14,4,11,20200227,4,113212
1,19,2,,20200227,4,113217
1,10,2,,20200227,4,113248
1,17,2,,20200227,4,113258
2,14,3,15,20200227,4,113341
1,12,2,,20200227,4,113409
1,15,3,8,20200227,4,113535
1,12,1,,20200227,4,113637
1,3,7,10,20200227,4,113647
1,15,4,8,20200227,4,113840
1,13,7,11,20200227,4,114033
1,8,3,3,20200227,4,114047
1,19,1,,20200227,4,114059
1,16,7,13,20200227,4,114105
2,18,7,16,20200227,4,114108
1,16,7,12,20200227,4,114256
1,11,2,,20200227,4,114258
1,17,1,,20200227,4,114318
1,12,8,7,20200227,4,114333
1,15,7,8,20200227,4,114548
1,6,1,,20200227,4,114636
1,9,1,,20200227,4,114828
1,17,2,,20200227,4,114831
1,15,8,8,20200227,4,114844
1,8,3,3,20200227,4,114921
2,12,4,17,20200227,4,115126
2,20,7,18,20200227,4,115127
1,17,1,,20200227,4,115235
1,9,2,,20200227,4,115402
1,15,4,8,20200227,4,115421
2,20,8,18,20200227,4,115515
1,19,2,,20200227,4,115549
2,18,7,16,20200227,4,115652
1,11,1,,20200227,4,115730
1,11,11,,20200227,4,115753
1,16,2,,20200227,4,115834
2,15,3,18,20200227,4,120017
1,15,8,8,20200227,4,120043
1,20,2,,20200227,4,120147
1,1,3,19,20200227,4,120208
1,16,1,,20200227,4,120438
1,20,1,,20200227,4,120621
2,22,4,15,20200227,4,120705
1,4,2,,20200227,4,120749
2,18,4,15,20200227,4,120802
2,15,3,18,20200227,4,120825
2,18,7,16,20200227,4,120841
1,12,7,5,20200227,4,120849
1,3,7,4,20200227,4,120900
1,1,2,,20200227,4,120913
1,3,2,,20200227,4,120915
1,15,7,8,20200227,4,120925
1,19,1,,20200227,4,121302
1,20,2,,20200227,4,121309
1,16,2,,20200227,4,121409
1,19,3,19,20200227,4,121439
1,16,1,,20200227,4,121647
1,12,8,7,20200227,4,121749
1,20,1,,20200227,4,121804
1,15,4,8,20200227,4,121918
1,15,8,8,20200227,4,122034
1,15,2,,20200227,4,122157
1,16,7,13,20200227,4,122205
1,22,2,,20200227,4,122211
1,11,11,,20200227,4,122214
2,20,7,18,20200227,4,122250
1,12,3,6,20200227,4,122529
1,15,1,,20200227,4,122559
1,5,3,4,20200227,4,122713
1,20,2,,20200227,4,122742
2,19,3,17,20200227,4,122904
2,13,4,18,20200227,4,122927
1,11,12,,20200227,4,122933
2,19,3,16,20200227,4,123048
1,16,7,14,20200227,4,123121
