,System,User,Operation,Object,Date,Day,Time
21656,2,20,8,18.0,20200221,5,122429
21657,2,19,3,17.0,20200221,5,122524
21658,1,15,8,8.0,20200221,5,122612
21659,2,19,3,16.0,20200221,5,122719
21660,1,11,11,,20200221,5,122756
21661,2,20,8,18.0,20200221,5,122800
21662,2,12,3,17.0,20200221,5,122804
21663,1,19,2,,20200221,5,122943
21664,1,15,8,8.0,20200221,5,123114
21665,1,22,1,,20200221,5,123130
21666,1,9,3,3.0,20200221,5,123141
21667,2,20,4,18.0,20200221,5,123228
21668,2,18,3,15.0,20200221,5,123246
21669,1,16,1,,20200221,5,123304
21670,2,12,3,17.0,20200221,5,123414
21671,2,21,3,15.0,20200221,5,123538
21672,1,5,1,,20200221,5,123552
21673,2,20,7,18.0,20200221,5,123748
21674,2,15,3,18.0,20200221,5,123756
21675,1,5,2,,20200221,5,123834
21676,1,17,2,,20200221,5,123921
21677,1,5,1,,20200221,5,124158
21678,1,19,1,,20200221,5,124213
21679,1,12,8,1.0,20200221,5,124214
21680,1,15,8,8.0,20200221,5,124421
21681,1,15,4,8.0,20200221,5,124427
21682,2,19,3,17.0,20200221,5,124447
21683,1,9,2,,20200221,5,124458
21684,1,17,1,,20200221,5,124509
21685,1,7,1,,20200221,5,124512
21686,1,12,2,,20200221,5,124625
21687,1,19,2,,20200221,5,124720
21688,1,15,4,8.0,20200221,5,124800
21689,1,19,1,,20200221,5,124926
21690,1,20,2,,20200221,5,125006
21691,1,1,2,,20200221,5,125045
21692,1,20,1,,20200221,5,125211
21693,2,13,4,18.0,20200221,5,125227
21694,1,11,15,,20200221,5,125241
21695,1,10,15,,20200221,5,125439
21696,1,14,2,,20200221,5,125440
21697,2,22,3,15.0,20200221,5,125514
21698,1,15,4,8.0,20200221,5,125632
21699,1,3,4,12.0,20200221,5,125636
21700,2,20,4,18.0,20200221,5,125738
21701,1,12,1,,20200221,5,125806
21702,1,19,2,,20200221,5,125958
21703,1,11,2,,20200221,5,130016
21704,1,20,2,,20200221,5,130042
21705,1,6,3,3.0,20200221,5,130049
21706,1,15,4,8.0,20200221,5,130131
21707,1,5,2,,20200221,5,130158
21708,1,16,7,14.0,20200221,5,130223
21709,1,19,1,,20200221,5,130237
21710,1,21,2,,20200221,5,130245
21711,2,22,3,15.0,20200221,5,130350
21712,1,17,2,,20200221,5,130534
21713,2,15,3,18.0,20200221,5,130726
21714,1,11,1,,20200221,5,130758
21715,1,9,1,,20200221,5,130808
21716,1,12,2,,20200221,5,130923
21717,1,21,1,,20200221,5,130959
21718,2,21,4,15.0,20200221,5,131018
21719,2,18,8,15.0,20200221,5,131217
21720,2,19,3,17.0,20200221,5,131250
21721,1,2,1,,20200221,5,131303
21722,1,15,4,8.0,20200221,5,131508
21723,1,2,8,9.0,20200221,5,131645
21724,1,18,2,,20200221,5,131654
21725,1,12,1,,20200221,5,131724
21726,1,11,14,,20200221,5,131738
21727,1,18,1,,20200221,5,131751
21728,1,7,3,3.0,20200221,5,131809
21729,1,10,12,,20200221,5,131901
21730,1,15,7,8.0,20200221,5,131918
21731,2,13,4,18.0,20200221,5,131938
21732,1,8,1,,20200221,5,132055
21733,1,20,1,,20200221,5,132158
21734,1,12,8,2.0,20200221,5,132248
21735,2,3,4,16.0,20200221,5,132512
21736,1,7,2,,20200221,5,132527
21737,1,19,2,,20200221,5,132623
21738,1,17,1,,20200221,5,132723
21739,1,22,2,,20200221,5,132858
21740,1,4,1,,20200221,5,133209
21741,1,2,2,,20200221,5,133235
21742,1,21,2,,20200221,5,133421
21743,1,12,8,2.0,20200221,5,133501
21744,1,15,3,8.0,20200221,5,133549
21745,1,22,1,,20200221,5,133749
21746,2,20,3,18.0,20200221,5,133833
21747,1,17,2,,20200221,5,133903
21748,2,22,4,15.0,20200221,5,133942
21749,1,17,1,,20200221,5,134024
21750,2,20,8,18.0,20200221,5,134026
21751,1,12,2,,20200221,5,134105
21752,1,16,8,12.0,20200221,5,134131
21753,2,20,7,18.0,20200221,5,134249
21754,2,18,3,16.0,20200221,5,134300
21755,1,13,4,11.0,20200221,5,134306
21756,1,21,1,,20200221,5,134352
21757,2,21,3,15.0,20200221,5,134434
21758,1,19,1,,20200221,5,134459
21759,1,15,3,8.0,20200221,5,134515
21760,1,16,3,4.0,20200221,5,134545
21761,1,12,1,,20200221,5,134717
21762,2,21,3,18.0,20200221,5,134922
21763,1,13,4,19.0,20200221,5,134932
21764,1,12,4,6.0,20200221,5,134956
21765,1,5,1,,20200221,5,134957
21766,2,18,4,16.0,20200221,5,135058
21767,1,16,8,14.0,20200221,5,135105
21768,1,17,5,9.0,20200221,5,135122
21769,2,18,4,15.0,20200221,5,135236
21770,1,3,3,1.0,20200221,5,135255
21771,2,19,3,17.0,20200221,5,135515
21772,1,19,2,,20200221,5,135614
21773,1,13,2,,20200221,5,135628
21774,1,5,2,,20200221,5,135639
21775,1,14,1,,20200221,5,135710
21776,1,14,4,11.0,20200221,5,135800
21777,1,9,2,,20200221,5,135811
21778,1,17,5,13.0,20200221,5,135831
21779,1,9,1,,20200221,5,135920
21780,1,16,7,13.0,20200221,5,135942
21781,1,16,7,12.0,20200221,5,135948
21782,1,10,2,,20200221,5,140143
21783,2,20,3,16.0,20200221,5,140144
21784,1,13,1,,20200221,5,140337
21785,2,22,4,15.0,20200221,5,140431
21786,2,17,5,16.0,20200221,5,140534
21787,1,11,13,,20200221,5,140535
21788,1,12,4,2.0,20200221,5,140540
21789,1,10,1,,20200221,5,140623
21790,2,20,4,18.0,20200221,5,140631
21791,1,22,2,,20200221,5,140712
21792,2,17,5,17.0,20200221,5,140820
21793,1,10,12,,20200221,5,140828
21794,2,18,7,16.0,20200221,5,140844
21795,1,19,1,,20200221,5,140931
21796,1,16,3,11.0,20200221,5,141002
21797,1,1,1,,20200221,5,141027
21798,1,22,1,,20200221,5,141125
21799,1,12,8,5.0,20200221,5,141212
21800,1,1,4,10.0,20200221,5,141422
21801,2,15,3,18.0,20200221,5,141655
21802,1,14,8,11.0,20200221,5,141724
21803,1,16,8,14.0,20200221,5,141814
21804,2,19,3,16.0,20200221,5,141919
21805,2,18,4,16.0,20200221,5,142026
21806,1,19,2,,20200221,5,142044
21807,1,15,2,,20200221,5,142055
21808,2,18,8,16.0,20200221,5,142113
21809,1,12,3,6.0,20200221,5,142152
21810,1,21,2,,20200221,5,142232
21811,2,22,3,18.0,20200221,5,142342
21812,1,16,2,,20200221,5,142435
21813,2,13,3,17.0,20200221,5,142505
21814,2,18,3,15.0,20200221,5,142527
21815,2,22,3,15.0,20200221,5,142626
21816,1,12,8,7.0,20200221,5,142651
21817,1,15,1,,20200221,5,142701
21818,2,12,4,17.0,20200221,5,142742
21819,1,19,1,,20200221,5,142754
21820,1,16,1,,20200221,5,142806
21821,2,12,7,17.0,20200221,5,142843
21822,2,19,3,16.0,20200221,5,142900
21823,1,19,2,,20200221,5,142901
21824,2,18,7,16.0,20200221,5,142940
21825,1,3,3,10.0,20200221,5,143019
21826,1,2,1,,20200221,5,143044
21827,1,1,4,11.0,20200221,5,143103
21828,1,11,12,,20200221,5,143112
21829,1,13,2,,20200221,5,143232
21830,1,21,1,,20200221,5,143256
21831,2,20,4,18.0,20200221,5,143332
21832,1,11,11,,20200221,5,143353
21833,2,18,3,16.0,20200221,5,143416
21834,1,16,2,,20200221,5,143451
21835,1,17,2,,20200221,5,143541
21836,1,11,2,,20200221,5,143805
21837,2,18,8,16.0,20200221,5,143829
21838,2,20,3,18.0,20200221,5,143835
21839,1,19,1,,20200221,5,143838
21840,1,16,1,,20200221,5,143910
21841,2,21,3,15.0,20200221,5,143925
21842,1,10,2,,20200221,5,143933
21843,2,18,7,16.0,20200221,5,143937
21844,1,17,1,,20200221,5,144114
21845,1,13,1,,20200221,5,144119
21846,1,15,7,8.0,20200221,5,144121
21847,1,9,2,,20200221,5,144150
21848,1,13,7,11.0,20200221,5,144150
21849,1,17,2,,20200221,5,144221
21850,2,19,3,18.0,20200221,5,144234
21851,1,17,1,,20200221,5,144250
21852,1,13,4,19.0,20200221,5,144359
21853,1,19,2,,20200221,5,144401
21854,1,16,7,14.0,20200221,5,144535
21855,1,13,2,,20200221,5,144631
21856,2,17,5,17.0,20200221,5,144633
21857,1,3,7,3.0,20200221,5,144708
21858,1,12,2,,20200221,5,144742
21859,1,15,4,8.0,20200221,5,144908
21860,2,18,7,16.0,20200221,5,144940
21861,1,19,1,,20200221,5,145017
21862,2,21,3,18.0,20200221,5,145143
21863,1,15,4,8.0,20200221,5,145603
21864,1,16,7,13.0,20200221,5,145618
21865,1,9,1,,20200221,5,145642
21866,2,20,8,18.0,20200221,5,145715
21867,1,13,1,,20200221,5,145723
21868,1,15,4,8.0,20200221,5,145854
21869,1,16,2,,20200221,5,145925
21870,1,21,2,,20200221,5,145937
21871,1,12,1,,20200221,5,145956
21872,1,19,2,,20200221,5,150038
21873,1,12,3,6.0,20200221,5,150210
21874,1,21,1,,20200221,5,150300
21875,1,5,1,,20200221,5,150334
21876,1,10,1,,20200221,5,150432
21877,2,21,4,15.0,20200221,5,150440
21878,1,13,2,,20200221,5,150540
21879,1,19,1,,20200221,5,150554
21880,1,15,3,8.0,20200221,5,150557
21881,2,22,4,15.0,20200221,5,150558
21882,1,15,8,8.0,20200221,5,150623
21883,1,4,3,4.0,20200221,5,150754
21884,1,1,4,3.0,20200221,5,150846
21885,1,11,1,,20200221,5,150932
21886,2,18,3,16.0,20200221,5,151119
21887,1,13,1,,20200221,5,151132
21888,1,17,2,,20200221,5,151133
21889,1,16,1,,20200221,5,151244
21890,1,12,7,7.0,20200221,5,151245
21891,1,2,8,4.0,20200221,5,151252
21892,1,16,4,13.0,20200221,5,151430
21893,1,6,2,,20200221,5,151750
21894,1,2,2,,20200221,5,151920
21895,2,21,3,15.0,20200221,5,151948
21896,1,17,1,,20200221,5,152002
21897,2,19,3,17.0,20200221,5,152228
21898,2,18,8,16.0,20200221,5,152229
21899,1,12,7,7.0,20200221,5,152516
21900,2,12,3,17.0,20200221,5,152534
21901,1,11,11,,20200221,5,152541
21902,1,6,1,,20200221,5,152551
21903,1,10,13,,20200221,5,152638
21904,2,18,8,16.0,20200221,5,152702
21905,1,13,3,19.0,20200221,5,152711
21906,1,3,7,3.0,20200221,5,152801
21907,1,11,11,,20200221,5,152837
21908,2,21,4,15.0,20200221,5,152841
21909,1,2,1,,20200221,5,152842
21910,1,16,2,,20200221,5,152921
21911,1,18,2,,20200221,5,152943
21912,1,20,2,,20200221,5,153043
21913,2,21,3,18.0,20200221,5,153121
21914,1,20,1,,20200221,5,153152
21915,2,22,3,15.0,20200221,5,153228
21916,1,8,3,3.0,20200221,5,153256
21917,1,11,12,,20200221,5,153342
21918,1,18,1,,20200221,5,153354
21919,2,18,4,16.0,20200221,5,153437
21920,1,17,2,,20200221,5,153452
21921,2,18,3,16.0,20200221,5,153533
21922,2,19,3,17.0,20200221,5,153542
21923,2,18,7,16.0,20200221,5,153715
21924,2,18,4,16.0,20200221,5,153840
21925,1,17,1,,20200221,5,153936
21926,2,17,5,16.0,20200221,5,154053
21927,2,18,3,15.0,20200221,5,154126
21928,1,19,2,,20200221,5,154138
21929,1,17,5,13.0,20200221,5,154156
21930,1,11,13,,20200221,5,154226
21931,1,18,2,,20200221,5,154243
21932,1,3,2,,20200221,5,154327
21933,1,19,1,,20200221,5,154335
21934,1,15,8,8.0,20200221,5,154434
21935,1,15,8,8.0,20200221,5,154453
21936,1,1,2,,20200221,5,154618
21937,1,12,8,2.0,20200221,5,154706
21938,2,12,7,17.0,20200221,5,154802
21939,1,16,1,,20200221,5,154857
21940,1,18,1,,20200221,5,155000
21941,2,13,4,18.0,20200221,5,155241
21942,2,20,7,18.0,20200221,5,155243
21943,1,15,7,8.0,20200221,5,155250
21944,1,14,2,,20200221,5,155358
21945,1,11,2,,20200221,5,155732
21946,2,18,8,16.0,20200221,5,155942
21947,2,18,4,16.0,20200221,5,155945
21948,2,19,3,18.0,20200221,5,160245
21949,1,18,2,,20200221,5,160421
21950,1,12,4,1.0,20200221,5,160625
21951,1,12,8,2.0,20200221,5,160756
21952,1,4,2,,20200221,5,160930
21953,1,18,1,,20200221,5,160937
21954,1,21,2,,20200221,5,160941
21955,2,22,4,15.0,20200221,5,161028
21956,1,15,8,8.0,20200221,5,161138
21957,1,19,2,,20200221,5,161425
21958,1,14,1,,20200221,5,161426
21959,1,20,2,,20200221,5,161530
21960,2,18,8,15.0,20200221,5,161532
21961,2,22,4,15.0,20200221,5,161558
21962,1,19,1,,20200221,5,161724
21963,2,13,8,18.0,20200221,5,161832
21964,1,17,2,,20200221,5,161918
21965,1,1,1,,20200221,5,161946
21966,1,17,1,,20200221,5,161955
21967,1,10,15,,20200221,5,162016
21968,1,13,7,11.0,20200221,5,162044
21969,1,8,3,3.0,20200221,5,162247
21970,1,19,3,19.0,20200221,5,162259
21971,1,20,1,,20200221,5,162349
21972,2,17,5,17.0,20200221,5,162409
21973,1,10,13,,20200221,5,162613
21974,1,3,1,,20200221,5,162620
21975,1,16,3,11.0,20200221,5,162627
21976,1,13,7,11.0,20200221,5,162655
21977,1,12,7,5.0,20200221,5,162800
21978,1,19,3,19.0,20200221,5,163056
21979,1,16,8,13.0,20200221,5,163233
21980,1,15,2,,20200221,5,163324
21981,1,21,1,,20200221,5,163438
21982,1,11,1,,20200221,5,163518
21983,1,16,7,14.0,20200221,5,163648
21984,2,20,4,18.0,20200221,5,163650
21985,1,15,1,,20200221,5,163708
21986,1,15,7,8.0,20200221,5,163742
21987,1,2,8,4.0,20200221,5,163814
21988,1,20,2,,20200221,5,163822
21989,1,16,8,13.0,20200221,5,163908
21990,1,17,5,4.0,20200221,5,164112
21991,1,2,7,4.0,20200221,5,164315
21992,1,14,3,11.0,20200221,5,164421
21993,1,16,2,,20200221,5,164532
21994,1,20,1,,20200221,5,164631
21995,1,16,1,,20200221,5,164755
21996,1,22,2,,20200221,5,164826
21997,1,15,8,8.0,20200221,5,164837
21998,1,10,13,,20200221,5,165020
21999,1,4,1,,20200221,5,165026
22000,1,20,2,,20200221,5,165037
22001,2,14,7,18.0,20200221,5,165201
22002,1,15,7,8.0,20200221,5,165203
22003,1,17,2,,20200221,5,165309
22004,1,19,2,,20200221,5,165505
22005,1,14,8,11.0,20200221,5,165539
22006,1,1,2,,20200221,5,165543
22007,1,22,1,,20200221,5,165634
22008,1,11,11,,20200221,5,165649
22009,1,15,4,8.0,20200221,5,165650
22010,2,21,4,15.0,20200221,5,165825
22011,1,19,1,,20200221,5,165830
22012,1,12,3,2.0,20200221,5,165838
22013,1,14,8,19.0,20200221,5,165858
22014,1,17,1,,20200221,5,165932
22015,1,10,11,,20200221,5,165948
22016,1,18,2,,20200224,1,90013
22017,1,15,8,8.0,20200224,1,90018
22018,1,7,1,,20200224,1,90032
22019,1,16,2,,20200224,1,90057
22020,1,12,4,2.0,20200224,1,90117
22021,1,16,1,,20200224,1,90226
22022,1,15,4,8.0,20200224,1,90235
22023,1,14,2,,20200224,1,90301
22024,1,19,2,,20200224,1,90321
22025,1,14,1,,20200224,1,90326
22026,1,17,2,,20200224,1,90405
22027,1,16,8,10.0,20200224,1,90535
22028,1,22,2,,20200224,1,90711
22029,1,8,2,,20200224,1,90933
22030,1,18,1,,20200224,1,91057
22031,1,22,1,,20200224,1,91146
22032,1,20,1,,20200224,1,91412
22033,1,19,1,,20200224,1,91438
22034,1,7,3,3.0,20200224,1,91453
22035,1,3,7,3.0,20200224,1,91543
22036,2,15,3,18.0,20200224,1,91603
22037,1,13,2,,20200224,1,91635
22038,1,16,7,12.0,20200224,1,91651
22039,1,11,13,,20200224,1,91713
22040,1,12,2,,20200224,1,91852
22041,2,20,8,18.0,20200224,1,92042
22042,1,19,2,,20200224,1,92132
22043,1,10,2,,20200224,1,92138
22044,1,15,2,,20200224,1,92222
22045,2,20,3,16.0,20200224,1,92242
22046,1,19,1,,20200224,1,92309
22047,1,11,11,,20200224,1,92324
22048,1,19,2,,20200224,1,92404
22049,2,21,3,15.0,20200224,1,92418
22050,1,6,3,3.0,20200224,1,92425
22051,1,16,3,8.0,20200224,1,92446
22052,2,22,3,15.0,20200224,1,92454
22053,1,12,1,,20200224,1,92641
22054,2,18,4,16.0,20200224,1,92653
22055,1,2,8,3.0,20200224,1,92659
22056,1,14,8,19.0,20200224,1,92811
22057,1,17,1,,20200224,1,92937
22058,1,12,8,1.0,20200224,1,93044
22059,1,9,3,3.0,20200224,1,93132
22060,2,20,8,18.0,20200224,1,93303
22061,2,20,7,18.0,20200224,1,93317
22062,1,19,1,,20200224,1,93351
22063,1,7,2,,20200224,1,93403
22064,1,13,1,,20200224,1,93500
22065,2,19,3,18.0,20200224,1,93654
22066,2,18,4,16.0,20200224,1,93802
22067,1,10,1,,20200224,1,93814
22068,1,16,3,11.0,20200224,1,93929
22069,1,16,8,10.0,20200224,1,94030
22070,1,1,1,,20200224,1,94050
22071,1,16,2,,20200224,1,94153
22072,2,20,3,18.0,20200224,1,94230
22073,1,10,15,,20200224,1,94241
22074,2,21,3,15.0,20200224,1,94336
22075,2,19,3,17.0,20200224,1,94452
22076,1,17,5,13.0,20200224,1,94710
22077,1,16,1,,20200224,1,94839
22078,1,2,8,3.0,20200224,1,94920
22079,1,16,8,14.0,20200224,1,95108
22080,1,17,5,1.0,20200224,1,95124
22081,2,18,8,15.0,20200224,1,95205
22082,1,21,2,,20200224,1,95224
22083,2,18,3,16.0,20200224,1,95235
22084,1,2,7,3.0,20200224,1,95408
22085,2,12,7,17.0,20200224,1,95512
22086,1,16,8,10.0,20200224,1,95559
22087,1,16,4,10.0,20200224,1,95641
22088,1,22,2,,20200224,1,95655
22089,2,20,7,18.0,20200224,1,95715
22090,2,20,4,18.0,20200224,1,95724
22091,1,14,3,11.0,20200224,1,95829
22092,1,22,1,,20200224,1,95933
22093,1,12,4,2.0,20200224,1,95935
22094,1,21,1,,20200224,1,100223
22095,1,12,2,,20200224,1,100343
22096,1,17,5,9.0,20200224,1,100604
22097,1,3,2,,20200224,1,100625
22098,1,2,7,10.0,20200224,1,100705
22099,1,16,4,12.0,20200224,1,100752
22100,1,11,13,,20200224,1,100816
22101,2,22,4,15.0,20200224,1,101014
22102,2,18,7,16.0,20200224,1,101035
22103,1,15,1,,20200224,1,101201
22104,1,17,5,5.0,20200224,1,101211
22105,2,20,8,18.0,20200224,1,101218
22106,1,17,5,19.0,20200224,1,101426
22107,1,15,2,,20200224,1,101444
22108,1,19,2,,20200224,1,101520
22109,1,16,2,,20200224,1,101716
22110,1,17,5,12.0,20200224,1,101902
22111,1,11,14,,20200224,1,101941
22112,1,15,1,,20200224,1,102059
22113,1,20,2,,20200224,1,102108
22114,2,13,8,18.0,20200224,1,102117
22115,1,19,1,,20200224,1,102157
22116,1,1,8,4.0,20200224,1,102203
22117,2,18,4,16.0,20200224,1,102445
22118,1,14,2,,20200224,1,102504
22119,1,15,8,8.0,20200224,1,102602
22120,1,22,2,,20200224,1,102635
22121,1,2,4,4.0,20200224,1,102641
22122,1,16,1,,20200224,1,102744
22123,1,14,1,,20200224,1,102813
22124,1,16,2,,20200224,1,103000
22125,1,20,1,,20200224,1,103004
22126,2,19,3,16.0,20200224,1,103105
22127,1,7,1,,20200224,1,103205
22128,1,19,2,,20200224,1,103219
22129,1,20,2,,20200224,1,103255
22130,1,2,2,,20200224,1,103414
22131,1,17,5,1.0,20200224,1,103414
22132,1,12,1,,20200224,1,103456
22133,1,19,1,,20200224,1,103531
22134,1,22,1,,20200224,1,103604
22135,1,10,11,,20200224,1,103713
22136,1,16,1,,20200224,1,103741
22137,1,21,2,,20200224,1,103805
22138,2,19,3,17.0,20200224,1,103851
22139,1,22,2,,20200224,1,103907
22140,1,19,2,,20200224,1,103925
22141,1,11,14,,20200224,1,103942
22142,1,15,8,8.0,20200224,1,104115
22143,1,11,11,,20200224,1,104333
22144,1,8,1,,20200224,1,104416
22145,1,20,1,,20200224,1,104442
22146,1,15,4,8.0,20200224,1,104536
22147,1,17,2,,20200224,1,104536
22148,1,2,1,,20200224,1,104700
22149,1,21,1,,20200224,1,104700
22150,1,13,3,19.0,20200224,1,104721
22151,2,20,7,18.0,20200224,1,104857
22152,1,19,1,,20200224,1,104940
22153,1,9,2,,20200224,1,105016
22154,1,12,2,,20200224,1,105050
22155,1,22,1,,20200224,1,105321
22156,1,19,2,,20200224,1,105337
22157,1,10,13,,20200224,1,105417
22158,1,15,4,8.0,20200224,1,105514
22159,2,14,3,15.0,20200224,1,105547
22160,1,2,7,3.0,20200224,1,105643
22161,1,10,12,,20200224,1,105650
22162,1,12,1,,20200224,1,105700
22163,1,14,4,11.0,20200224,1,105727
22164,1,6,3,4.0,20200224,1,105801
22165,1,10,12,,20200224,1,105914
22166,1,12,3,2.0,20200224,1,105926
22167,1,19,1,,20200224,1,105953
22168,1,15,4,8.0,20200224,1,110007
22169,2,18,3,15.0,20200224,1,110040
22170,1,4,3,3.0,20200224,1,110107
22171,1,4,2,,20200224,1,110200
22172,1,12,2,,20200224,1,110321
22173,1,4,1,,20200224,1,110345
22174,1,19,3,19.0,20200224,1,110350
22175,1,10,14,,20200224,1,110413
22176,1,17,1,,20200224,1,110442
22177,1,12,1,,20200224,1,110500
22178,1,19,2,,20200224,1,110500
22179,1,3,1,,20200224,1,110504
22180,2,21,4,15.0,20200224,1,110509
22181,1,16,4,14.0,20200224,1,110556
22182,2,21,3,15.0,20200224,1,110712
22183,1,16,8,13.0,20200224,1,110725
22184,1,10,14,,20200224,1,110820
22185,1,1,2,,20200224,1,110908
22186,1,12,4,7.0,20200224,1,110931
22187,1,12,8,6.0,20200224,1,111004
22188,2,18,3,16.0,20200224,1,111054
22189,2,18,8,15.0,20200224,1,111128
22190,1,11,14,,20200224,1,111131
22191,2,18,4,15.0,20200224,1,111247
22192,1,16,4,12.0,20200224,1,111438
22193,2,20,8,18.0,20200224,1,111440
22194,1,16,2,,20200224,1,111530
22195,1,19,1,,20200224,1,111553
22196,1,11,11,,20200224,1,111621
22197,1,21,2,,20200224,1,111734
22198,2,22,4,15.0,20200224,1,111745
22199,1,15,8,8.0,20200224,1,111825
22200,1,13,8,19.0,20200224,1,112041
22201,2,20,7,18.0,20200224,1,112055
22202,2,22,4,15.0,20200224,1,112226
22203,2,3,4,16.0,20200224,1,112305
22204,1,10,15,,20200224,1,112421
22205,2,22,3,18.0,20200224,1,112458
22206,2,17,5,16.0,20200224,1,112607
22207,1,12,2,,20200224,1,112713
22208,1,19,2,,20200224,1,112737
22209,2,3,4,16.0,20200224,1,112748
22210,1,1,1,,20200224,1,112822
22211,1,21,1,,20200224,1,112852
22212,1,11,14,,20200224,1,112852
22213,1,16,1,,20200224,1,112945
22214,2,20,7,18.0,20200224,1,113033
22215,1,4,3,4.0,20200224,1,113326
22216,1,5,2,,20200224,1,113330
22217,1,12,1,,20200224,1,113638
22218,1,17,2,,20200224,1,113702
22219,1,18,2,,20200224,1,113846
22220,1,11,13,,20200224,1,114010
22221,1,15,7,8.0,20200224,1,114106
22222,1,17,1,,20200224,1,114145
22223,1,14,2,,20200224,1,114148
22224,1,8,3,3.0,20200224,1,114257
22225,1,16,2,,20200224,1,114417
22226,1,19,1,,20200224,1,114440
22227,1,2,4,3.0,20200224,1,114536
22228,2,22,4,15.0,20200224,1,114637
22229,1,18,1,,20200224,1,114703
22230,1,16,1,,20200224,1,114738
22231,1,14,1,,20200224,1,114910
22232,1,12,2,,20200224,1,114942
22233,1,5,1,,20200224,1,115032
22234,1,1,7,9.0,20200224,1,115056
22235,1,10,15,,20200224,1,115149
22236,1,10,2,,20200224,1,115324
22237,1,12,1,,20200224,1,115331
22238,1,15,3,8.0,20200224,1,115402
22239,1,11,14,,20200224,1,115417
22240,2,22,3,18.0,20200224,1,115504
22241,2,20,3,17.0,20200224,1,115532
22242,1,16,3,12.0,20200224,1,115618
22243,1,18,2,,20200224,1,115704
22244,1,10,1,,20200224,1,115922
22245,1,1,8,9.0,20200224,1,120005
22246,1,9,1,,20200224,1,120035
22247,1,17,5,5.0,20200224,1,120231
22248,1,17,2,,20200224,1,120349
22249,1,10,12,,20200224,1,120441
22250,2,20,3,18.0,20200224,1,120525
22251,1,18,1,,20200224,1,120533
22252,1,12,7,7.0,20200224,1,120543
22253,1,13,4,19.0,20200224,1,120630
22254,2,14,8,18.0,20200224,1,120731
22255,1,15,8,8.0,20200224,1,120731
22256,1,13,4,11.0,20200224,1,120921
22257,1,9,3,3.0,20200224,1,120929
22258,1,12,4,6.0,20200224,1,120958
22259,1,3,3,9.0,20200224,1,121024
22260,1,17,1,,20200224,1,121037
22261,2,20,4,18.0,20200224,1,121056
22262,1,19,3,19.0,20200224,1,121101
22263,2,20,3,17.0,20200224,1,121249
22264,2,20,4,18.0,20200224,1,121300
22265,2,14,3,16.0,20200224,1,121323
22266,2,22,3,15.0,20200224,1,121506
22267,1,4,3,4.0,20200224,1,121532
22268,2,13,4,18.0,20200224,1,121710
22269,2,22,3,15.0,20200224,1,121815
22270,2,18,8,15.0,20200224,1,121829
22271,1,16,3,4.0,20200224,1,121904
22272,1,16,2,,20200224,1,121914
22273,2,18,7,16.0,20200224,1,122003
22274,1,9,2,,20200224,1,122015
22275,1,19,2,,20200224,1,122227
22276,1,3,3,13.0,20200224,1,122231
22277,1,15,4,8.0,20200224,1,122331
22278,1,8,3,3.0,20200224,1,122601
22279,1,17,2,,20200224,1,122609
22280,2,20,8,18.0,20200224,1,122830
22281,1,1,3,2.0,20200224,1,122859
22282,2,18,8,16.0,20200224,1,123033
22283,1,19,1,,20200224,1,123039
22284,2,20,7,18.0,20200224,1,123049
22285,1,18,2,,20200224,1,123417
22286,1,18,1,,20200224,1,123500
22287,2,13,3,16.0,20200224,1,123545
22288,1,13,3,11.0,20200224,1,123758
22289,1,11,11,,20200224,1,123811
22290,2,19,3,16.0,20200224,1,123902
22291,1,11,12,,20200224,1,124059
22292,2,22,4,15.0,20200224,1,124123
22293,1,13,3,19.0,20200224,1,124231
22294,2,15,3,18.0,20200224,1,124234
22295,1,17,1,,20200224,1,124317
22296,1,16,1,,20200224,1,124419
22297,2,20,7,18.0,20200224,1,124426
22298,1,17,2,,20200224,1,124447
22299,1,17,1,,20200224,1,124501
22300,2,18,8,16.0,20200224,1,124502
22301,1,16,7,14.0,20200224,1,124512
22302,1,11,11,,20200224,1,124534
22303,1,3,4,11.0,20200224,1,124629
22304,1,1,3,13.0,20200224,1,124816
22305,1,16,7,14.0,20200224,1,124842
22306,1,12,4,2.0,20200224,1,124945
22307,2,20,3,17.0,20200224,1,125306
22308,1,17,5,14.0,20200224,1,125333
22309,1,16,7,13.0,20200224,1,125410
22310,1,10,11,,20200224,1,125440
22311,1,12,2,,20200224,1,125538
22312,1,18,2,,20200224,1,125644
